"Date","Particulars","Supplier","Voucher No.","Voucher Type","Value","Gross Total","Purchase ZCOL","IGST Tax","800012-Clearing Cess","CGST Tax","SGST Tax","Clean Engry Cess","BasicCustomsduty-Amt","Freight/Quantity","Handling Charges","Mat.INS-Fixed","Miscellaneous Chrges","DischargePort Ag.Chg","Steve dooring@Unload","Vessel Insurance","Wharfage Un. Charges","OTB Procurement","Freight(Fixed Value)","Mine Transpt charge","NMED FUND (2%)","NMED FUND (30%)","Royalty charges %","Rail.Term./MT","Rake Unl. Chr./MT","Sizing charges","Stoving Charges"
"03 Jun 2023","0000031142-Archer Integrated Services Pvt.Ltd.","0000031142-Archer Integrated Services Pvt.Ltd.","4540005706","Purcahse Order ZSER","90,000.00","94,500.00 Cr","","","","2,250.00 Dr","2,250.00 Dr","","","","","","","","","","","","","","","","","","","",""
"03 Jun 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005707","Purcahse Order ZSER","32,500.00","38,350.00 Cr","","","","2,925.00 Dr","2,925.00 Dr","","","","","","","","","","","","","","","","","","","",""
"03 Jun 2023","0000030485-MARS Pest Management Systems (I) Pv","0000030485-MARS Pest Management Systems (I) Pv","4540005709","Purcahse Order ZSER","6,500.00","7,670.00 Cr","","","","585.00 Dr","585.00 Dr","","","","","","","","","","","","","","","","","","","",""
"03 Jun 2023","0000030997-Grouting Specialist","0000030997-Grouting Specialist","4540005710","Purcahse Order ZSER","46,250.00","54,575.00 Cr","","","","4,162.50 Dr","4,162.50 Dr","","","","","","","","","","","","","","","","","","","",""
"03 Jun 2023","0000030140-TamilNadu Waste Management Ltd","0000030140-TamilNadu Waste Management Ltd","4540005711","Purcahse Order ZSER","60,000.00","60,000.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"05 Jun 2023","0000030687-KSB Pumps Ltd","0000030687-KSB Pumps Ltd","4500003465","Purcahse Order ZSPR","67,261.76","79,368.87 Cr","","12,107.11 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"05 Jun 2023","0000011327-Trust Well Engineers India Pvt Ltd","0000011327-Trust Well Engineers India Pvt Ltd","4500003466","Purcahse Order ZSPR","74,000.00","1,00,640.00 Cr","","26,640.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"05 Jun 2023","0000011892-INTAS AUTOMATIONS","0000011892-INTAS AUTOMATIONS","4500003467","Purcahse Order ZSPR","14,250.00","16,815.00 Cr","","","","1,282.50 Dr","1,282.50 Dr","","","","","","","","","","","","","","","","","","","",""
"05 Jun 2023","0000011994-AVS POWER TECHNOLOGIES PVT LTD","0000011994-AVS POWER TECHNOLOGIES PVT LTD","4500003468","Purcahse Order ZSPR","25,840.00","61,331.20 Cr","","4,651.20 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"06 Jun 2023","0000031398-Time4Cycles","0000031398-Time4Cycles","43","Purcahse Order ZNPA","43,750.00","92,750.00 Cr","","","","2,625.00 Dr","2,625.00 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000010983-Bharani Electronics","0000010983-Bharani Electronics","4500003469","Purcahse Order ZSPR","16,400.00","19,647.00 Cr","","","","1,476.00 Dr","1,476.00 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000010103-J.K.T Electricals","0000010103-J.K.T Electricals","4500003470","Purcahse Order ZSPR","10,940.00","13,449.20 Cr","","","","984.60 Dr","984.60 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000011884-NJ INDUSTRIAL PRODUCTS","0000011884-NJ INDUSTRIAL PRODUCTS","4500003471","Purcahse Order ZSPR","42,134.12","49,718.28 Cr","","","","3,792.08 Dr","3,792.08 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000011884-NJ INDUSTRIAL PRODUCTS","0000011884-NJ INDUSTRIAL PRODUCTS","4500003472","Purcahse Order ZSPR","12,000.00","14,160.00 Cr","","","","1,080.00 Dr","1,080.00 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000011137-Shabbir Tools Mart","0000011137-Shabbir Tools Mart","4500003473","Purcahse Order ZSPR","17,025.00","19,336.20 Cr","","","","1,155.60 Dr","1,155.60 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000011359-KAYALVIZHII ENTERPRISES","0000011359-KAYALVIZHII ENTERPRISES","4510001695","Purcahse Order ZCON","51,688.00","60,991.84 Cr","","","","4,651.92 Dr","4,651.92 Dr","","","","","","","","","","","","","","","","","","","",""
"07 Jun 2023","0000011892-INTAS AUTOMATIONS","0000011892-INTAS AUTOMATIONS","4530001035","Purcahse Order ZASS","68,700.00","81,066.00 Cr","","","","6,183.00 Dr","6,183.00 Dr","","","","","","","","","","","","","","","","","","","",""
"08 Jun 2023","0000800005-V. K. Pump Industries Pvt Ltd","0000800005-V. K. Pump Industries Pvt Ltd","4500003474","Purcahse Order ZSPR","58,600.00","69,148.00 Cr","","10,548.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"08 Jun 2023","0000011027-Sparsh Pipes&Steels company","0000011027-Sparsh Pipes&Steels company","4530001033","Purcahse Order ZASS","6,86,500.00","8,17,570.00 Cr","","","","61,785.00 Dr","61,785.00 Dr","","","","","","","","","","","","","","","","","","","",""
"08 Jun 2023","","","4610001909","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010582-Insulations India Engg (P) Ltd","0000010582-Insulations India Engg (P) Ltd","4500003475","Purcahse Order ZSPR","4,70,500.00","5,55,190.00 Cr","","","","42,345.00 Dr","42,345.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011317-India Aluminium Trading Company","0000011317-India Aluminium Trading Company","4500003476","Purcahse Order ZSPR","3,87,000.00","4,56,660.00 Cr","","","","34,830.00 Dr","34,830.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011327-Trust Well Engineers India Pvt Ltd","0000011327-Trust Well Engineers India Pvt Ltd","4500003477","Purcahse Order ZSPR","1,06,000.00","1,44,160.00 Cr","","38,160.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011607-SNK Rolling Bearing","0000011607-SNK Rolling Bearing","4500003478","Purcahse Order ZSPR","1,13,894.88","2,48,290.83 Cr","","20,501.07 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010353-M.L. Engineering","0000010353-M.L. Engineering","4500003480","Purcahse Order ZSPR","8,82,000.00","10,40,760.00 Cr","","","","79,380.00 Dr","79,380.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010425-ABB India Limited","0000010425-ABB India Limited","4500003481","Purcahse Order ZSPR","4,56,248.88","5,38,373.69 Cr","","82,124.81 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010058-Enviiro Bulkk Handling Systems Pvt","0000010058-Enviiro Bulkk Handling Systems Pvt","4500003482","Purcahse Order ZSPR","1,24,800.00","1,56,199.39 Cr","","22,464.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011427-Sri Sai Enterprises","0000011427-Sri Sai Enterprises","4500003483","Purcahse Order ZSPR","2,98,345.60","3,36,345.42 Cr","","","","26,851.11 Dr","26,851.11 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010430-Carborundum Universal Limited","0000010430-Carborundum Universal Limited","4500003484","Purcahse Order ZSPR","2,05,794.00","2,56,500.92 Cr","","","","18,521.46 Dr","18,521.46 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011333-Globe Engineering Associates","0000011333-Globe Engineering Associates","4500003485","Purcahse Order ZSPR","1,86,200.00","2,19,716.00 Cr","","","","16,758.00 Dr","16,758.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011445-PMS Engineers","0000011445-PMS Engineers","4500003486","Purcahse Order ZSPR","11,40,080.00","13,45,294.40 Cr","","","","1,02,607.20 Dr","1,02,607.20 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010605-Kannith Suppliers","0000010605-Kannith Suppliers","4500003488","Purcahse Order ZSPR","1,94,000.00","2,34,230.00 Cr","","","","17,460.00 Dr","17,460.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011614-Nuvision Instrumentation Solutions","0000011614-Nuvision Instrumentation Solutions","4500003489","Purcahse Order ZSPR","1,18,750.00","2,59,875.00 Cr","","21,375.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000030901-GE TEK Electronics Private Limited","0000030901-GE TEK Electronics Private Limited","4500003490","Purcahse Order ZSPR","1,91,100.00","2,25,498.00 Cr","","","","17,199.00 Dr","17,199.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010159-P & G Enterprises","0000010159-P & G Enterprises","4510001696","Purcahse Order ZCON","6,42,600.00","7,58,268.00 Cr","","","","57,834.00 Dr","57,834.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000010531-Microtek Technologies","0000010531-Microtek Technologies","4510001697","Purcahse Order ZCON","1,21,765.05","1,14,888.90 Cr","","","","7,305.90 Dr","7,305.90 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011075-Industrial Aids & Packings","0000011075-Industrial Aids & Packings","4510001698","Purcahse Order ZCON","7,000.00","10,030.00 Cr","","","","630.00 Dr","630.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000011997-PRECISE RELIABILITY SOLUTIONS P LTD","0000011997-PRECISE RELIABILITY SOLUTIONS P LTD","4530001036","Purcahse Order ZASS","6,75,000.00","14,71,500.00 Cr","","","","60,750.00 Dr","60,750.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000031124-Pak coolsystem","0000031124-Pak coolsystem","4530001037","Purcahse Order ZASS","3,23,000.00","4,13,440.00 Cr","","","","45,220.00 Dr","45,220.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000030156-Y. Kanchana","0000030156-Y. Kanchana","4540005712","Purcahse Order ZSER","1,60,056.34","1,88,866.48 Cr","","","","14,405.07 Dr","14,405.07 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000030876-Power Tech Electrical Engineering","0000030876-Power Tech Electrical Engineering","4540005713","Purcahse Order ZSER","2,65,600.00","3,13,408.00 Cr","","","","23,904.00 Dr","23,904.00 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000030513-Sunil","0000030513-Sunil","4540005714","Purcahse Order ZSER","4,03,215.00","4,67,802.60 Cr","","","","32,293.80 Dr","32,293.80 Dr","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000031389-Factor Healthcare Services Pvt.Ltd.","0000031389-Factor Healthcare Services Pvt.Ltd.","4540005715","Purcahse Order ZSER","1,50,000.00","1,50,000.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"09 Jun 2023","0000030475-Jordan Rubber & Engineering","0000030475-Jordan Rubber & Engineering","4540005716","Purcahse Order ZSER","96,566.00","1,13,947.88 Cr","","","","8,690.94 Dr","8,690.94 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000011523-Nazrex Hard Tools Complex","0000011523-Nazrex Hard Tools Complex","4500003491","Purcahse Order ZSPR","19,890.00","23,470.20 Cr","","","","1,790.10 Dr","1,790.10 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000011381-Maamidi Enterprises","0000011381-Maamidi Enterprises","4500003492","Purcahse Order ZSPR","10,861.00","12,815.98 Cr","","","","977.49 Dr","977.49 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000011120-ILP Safety & Security Services Pvt","0000011120-ILP Safety & Security Services Pvt","4510001699","Purcahse Order ZCON","37,352.00","44,075.36 Cr","","","","3,361.68 Dr","3,361.68 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000010716-ENERG TEKH","0000010716-ENERG TEKH","4540005717","Purcahse Order ZSER","1,00,000.00","1,18,000.00 Cr","","","","9,000.00 Dr","9,000.00 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000010716-ENERG TEKH","0000010716-ENERG TEKH","4540005718","Purcahse Order ZSER","1,00,000.00","1,18,000.00 Cr","","","","9,000.00 Dr","9,000.00 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000030131-SRI PALANI MURUGAN ENGINEERING WORK","0000030131-SRI PALANI MURUGAN ENGINEERING WORK","4540005719","Purcahse Order ZSER","10,500.00","12,390.00 Cr","","","","945.00 Dr","945.00 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000010110-Johnson Lifts (P) Ltd.,","0000010110-Johnson Lifts (P) Ltd.,","4540005720","Purcahse Order ZSER","38,000.00","44,840.00 Cr","","","","3,420.00 Dr","3,420.00 Dr","","","","","","","","","","","","","","","","","","","",""
"12 Jun 2023","0000010110-Johnson Lifts (P) Ltd.,","0000010110-Johnson Lifts (P) Ltd.,","4540005721","Purcahse Order ZSER","1,21,500.00","1,43,370.00 Cr","","","","10,935.00 Dr","10,935.00 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000030475-Jordan Rubber & Engineering","0000030475-Jordan Rubber & Engineering","4500003493","Purcahse Order ZSPR","2,13,037.50","2,40,171.76 Cr","","","","19,173.38 Dr","19,173.38 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000010984-VK Engineering & Services","0000010984-VK Engineering & Services","4500003494","Purcahse Order ZSPR","1,83,088.60","2,16,044.54 Cr","","","","16,477.97 Dr","16,477.97 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000011994-AVS POWER TECHNOLOGIES PVT LTD","0000011994-AVS POWER TECHNOLOGIES PVT LTD","4500003495","Purcahse Order ZSPR","1,00,728.30","2,17,005.99 Cr","","18,131.09 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000011999-MIA ENTERPRISES","0000011999-MIA ENTERPRISES","4500003496","Purcahse Order ZSPR","3,780.00","8,240.40 Cr","","","","340.20 Dr","340.20 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000010070-Gee Gee Kay Pvt Ltd","0000010070-Gee Gee Kay Pvt Ltd","4510001700","Purcahse Order ZCON","1,07,000.00","1,26,260.00 Cr","","","","9,630.00 Dr","9,630.00 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000011035-A.M.R.Vegetables Shop","0000011035-A.M.R.Vegetables Shop","4520000924","Purcahse Order ZDOM","19,880.00","19,880.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000011538-Krishna Enterprises","0000011538-Krishna Enterprises","4540005722","Purcahse Order ZSER","65,000.00","76,700.00 Cr","","","","5,850.00 Dr","5,850.00 Dr","","","","","","","","","","","","","","","","","","","",""
"13 Jun 2023","0000090145-Adani Enterprises Limited","0000090145-Adani Enterprises Limited","4600001063","Purcahse Order ZCOL","3,68,80,000.00","4,07,24,000.00 Cr","3,68,80,000.00 Dr","","20,00,000.00 Dr","9,22,000.00 Dr","9,22,000.00 Dr","","","","","","","","","","","","","","","","","","","",""
"14 Jun 2023","0000012000-R K ENTERPRISES","0000012000-R K ENTERPRISES","44","Purcahse Order ZNPA","37,109.38","86,609.38 Cr","","","","5,195.31 Dr","5,195.31 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Jun 2023","0000030405-I R Technology Services Pvt Ltd","0000030405-I R Technology Services Pvt Ltd","4500003487","Purcahse Order ZSPR","3,52,650.00","4,17,205.00 Cr","","64,555.00 Dr","","","","","","","","","","","","","","","","","","","","","","",""
"15 Jun 2023","0000011843-SRIGARUDA ENTERPRISES","0000011843-SRIGARUDA ENTERPRISES","4510001701","Purcahse Order ZCON","4,000.00","4,200.00 Cr","","","","100.00 Dr","100.00 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Jun 2023","0000010570-Goodwill Engineering Company","0000010570-Goodwill Engineering Company","4510001702","Purcahse Order ZCON","25,037.50","29,544.26 Cr","","","","2,253.38 Dr","2,253.38 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Jun 2023","0000031207-Mecklai Financial Services Pvt Ltd","0000031207-Mecklai Financial Services Pvt Ltd","4540005723","Purcahse Order ZSER","30,000.00","35,400.00 Cr","","","","2,700.00 Dr","2,700.00 Dr","","","","","","","","","","","","","","","","","","","",""
"15 Jun 2023","","","4610001910","Purcahse Order ZSTO","0.00","0.00 Cr","","","","","","","","","","","","","","","","","","","","","","","","",""
"16 Jun 2023","0000010340-BEST PULLEYS & COUPLINGS ( P ) LTD","0000010340-BEST PULLEYS & COUPLINGS ( P ) LTD","4500003497","Purcahse Order ZSPR","63,360.00","74,764.80 Cr","","","","5,702.40 Dr","5,702.40 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Jun 2023","0000011892-INTAS AUTOMATIONS","0000011892-INTAS AUTOMATIONS","4500003498","Purcahse Order ZSPR","32,154.53","37,942.33 Cr","","","","2,893.90 Dr","2,893.90 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Jun 2023","0000011019-IGP Engineers Pvt. Ltd.","0000011019-IGP Engineers Pvt. Ltd.","4500003499","Purcahse Order ZSPR","4,012.00","4,734.16 Cr","","","","361.08 Dr","361.08 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Jun 2023","0000031173-Powertrans Engineering","0000031173-Powertrans Engineering","4540005724","Purcahse Order ZSER","37,500.00","44,250.00 Cr","","","","3,375.00 Dr","3,375.00 Dr","","","","","","","","","","","","","","","","","","","",""
"16 Jun 2023","0000010716-ENERG TEKH","0000010716-ENERG TEKH","4540005725","Purcahse Order ZSER","9,722.00","11,471.96 Cr","","","","874.98 Dr","874.98 Dr","","","","","","","","","","","","","","","","","","","",""
